file,scale,paradigms,model_hits,building_model_paradigms,building_model_paradigm_terms,system_model_paradigms,system_model_paradigm_terms,occupancy_model_paradigms,occupancy_model_paradigm_terms,climate_model_paradigms,climate_model_paradigm_terms,building_model_optim_methods,building_model_optim_objectives,building_model_optim_terms,system_model_optim_methods,system_model_optim_objectives,system_model_optim_terms,occupancy_model_optim_methods,occupancy_model_optim_objectives,occupancy_model_optim_terms,climate_model_optim_methods,climate_model_optim_objectives,climate_model_optim_terms,applications,kpis_all,kpi_primary,kpi_types,energy_waste_mentions,energy_waste_definition_found,energy_waste_sentences,energy_waste_definitions,kpi_tradeoff_groups,kpi_tradeoff_top_group,kpi_tradeoff_kpis_any,data_types,collected_data_resolution,sampling_mentions,model_development,model_inputs,input_resolutions_all,input_resolution_primary,online_learning_any,online_learning_components
10.1016_j.enbuild.2023.113341.json,building_model,greybox;blackbox,2r2c:1.50;energyplus:0.75;grey-box:1.50;reduced-order:0.75;validated:0.75;combined:0.75;describe:0.75;donnell:0.75;grey-box models:0.75;hybrid:0.75;hybrid models:0.75;mathematical:0.75;novel:0.75;autoencoder:0.75;data-driven:0.75;diagnosis:0.75;estimation:0.75;fault detection:0.75;forecasting:0.75;national:0.75;quantitative:0.75;regression:0.75,greybox,rc;rc model;simplified;thermal model;2r2c;thermal dynamics;grey-box;reduced-order;hybrid;describe;validated;donnell;estimation,NM,NM,NM,NM,NM,NM,optimal_control;reinforcement_learning;heuristic_metaheuristic,demand_response,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;fdd;mpc;operation performance analysis;performance monitoring;retrofit,daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;energy_performance;flexibility;thermal_comfort,,False,,,,NM,,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:34S;preamble:119598H;preamble:111493H;preamble:6013S;preamble:154S;preamble:32H;preamble:116838H;preamble:107830S;preamble:339H;preamble:1min;preamble:1min;preamble:1min;preamble:1min;preamble:1min;preamble:9min;preamble:60min;preamble:1H;preamble:1S;preamble:128min;preamble:12min;preamble:55min;preamble:4min;preamble:15min;preamble:60min;preamble:115min;preamble:9min;preamble:60min;preamble:hourly;preamble:daily;preamble:monthly,adjust;iteration;management;nature;occupancy;probabilistic;real-time;setpoints;stochastic;uncertainty,electric_load;electric_use;internal_gains;occupancy;weather,daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model
10.1016_j.enbuild.2023.113348.json,building_model;system_model,whitebox;greybox;blackbox,calibrated simulation:0.75;co-simulation:0.75;energy simulation:0.75;energyplus:0.75;fmu:0.75;matlab:0.75;modelica:0.75;simulation model:0.75;simulink:0.75;appl:0.75;arx:0.75;combined:0.75;describe:0.75;eng:0.75;filter:0.75;narx:0.75;physical model:0.75;recursive:0.75;zhou:0.75;advanced:0.75;ann:0.75;auto-regressive:0.75;autoencoder:0.75;autoregressive:0.75;cnn:0.75;data-driven:0.75;data-driven model:0.75;data-driven modeling:0.75;data-driven models:0.75,greybox;blackbox,machine learning;describe;data-driven;data-driven model,whitebox,energyplus;modelica,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;fdd;mpc;operation performance analysis;performance monitoring,daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;energy_performance;flexibility;thermal_comfort,,False,,,,NM,,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:557S;preamble:2564S;preamble:115147S;preamble:1min;preamble:1min;preamble:1min;preamble:1min;preamble:1min;preamble:10min;preamble:10min;preamble:10min;preamble:10min;preamble:10min;preamble:30min;preamble:60min;preamble:1min;preamble:300s;preamble:300s;preamble:1h;preamble:10min;preamble:6h;preamble:3h;preamble:24h;preamble:10min;preamble:2min;preamble:24h;preamble:12h;preamble:8h;preamble:6h;preamble:5h;preamble:6h;preamble:7h;preamble:3h;preamble:06.028S;preamble:02.002S;preamble:2020.115147S;preamble:hourly;preamble:weekly;preamble:monthly,adjust;deep learning;feedback;management;nature;occupancy;real-time;schedule;updated,electric_load;electric_use;occupancy;weather,daily;hourly;monthly;subhourly;yearly,subhourly,yes,NM
10.1016_j.enbuild.2023.113369.json,building_model,whitebox;greybox;blackbox,co-simulation:0.75;ice:0.75;ida:0.75;ida-ice:0.75;matlab:0.75;simulation model:0.75;validated:0.75;appl:0.75;combined:0.75;eng:0.75;integrated:0.75;novel:0.75;thermal model:0.75;autoregressive:0.75;estimation:0.75;forecasting:0.75;forecasting models:0.75;machine learning:0.75;neural network:0.75;regression:0.75;tn:0.75,whitebox,ice;ida;forecasting;thermal model;neural network,NM,NM,NM,NM,NM,NM,NM,cost;carbon;iaq_infection,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;operation performance analysis;performance monitoring;retrofit,daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,,NM,,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:107361S;preamble:1663S;preamble:102425H;preamble:2074H;preamble:100054H;preamble:111595S;preamble:012126S;preamble:33min;preamble:24h;preamble:5min;preamble:5min;preamble:13min;preamble:10min;preamble:20min;preamble:13min;preamble:33min;preamble:24min;preamble:26min;preamble:19min;preamble:13min;preamble:10min;preamble:5min;preamble:5min;preamble:107361S;preamble:2022.3145768S;preamble:102425H;preamble:2074H;preamble:100054H;preamble:111595S;preamble:012126S;preamble:hourly;preamble:daily,adjust;explicit;iteration;management;occupancy;profile;real-time;regular;schedule;scheduled;stochastic;uncertainty,electric_load;electric_use;occupancy;operation_schedules;weather,daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model
10.1016_j.enbuild.2023.113381.json,building_model,greybox;blackbox,2r2c:1.50;open-source:0.75;physics-based:1.50;python:0.75;reduced-order:0.75;3r2c:0.75;appl:0.75;dispatch:0.75;eng:0.75;integrated:0.75;novel:0.75;rc:0.75;rc model:0.75;advanced:0.75;data-driven:0.75;data-driven approach:0.75;data-driven model:0.75;data-driven modeling:0.75;data-driven models:0.75;deep learning:0.75;developing:0.75;estimation:0.75;forecasting:0.75,greybox,rc;rc model;zhou;open-source;physics-informed;thermal dynamics,NM,NM,NM,NM,NM,NM,optimal_control,demand_response;comfort,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;mpc;operation performance analysis;performance monitoring,daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,,NM,,air_quality;air_temperature;environment;metering;occupancy,subhourly,preamble:34S;preamble:100054H;preamble:154S;preamble:119756H;preamble:121217H;preamble:012064H;preamble:10271S;preamble:216S;preamble:100113H;preamble:104209S;preamble:62S;preamble:112848H;preamble:10min;preamble:400min;preamble:152min;preamble:182min;preamble:230min;preamble:360min;preamble:08.044S;preamble:2021.100054H;preamble:08.055S;preamble:2021.119756H;preamble:2023.121217H;preamble:012064H;preamble:08.005S;preamble:09.073S;preamble:2022.100113H;preamble:2019.104209S;preamble:12.009S;preamble:2023.112848H;preamble:hourly;preamble:daily,adjust;deep learning;get;management;occupancy;profile;real-time;schedule;setpoints;unsupervised;updated;via,electric_load;electric_use;occupancy;operation_schedules;weather,daily;hourly;monthly;subhourly;yearly,subhourly,yes,NM
10.1016_j.enbuild.2023.113392.json,building_model;system_model,whitebox;greybox;blackbox,black-box:1.50;black-box models:0.75;energy simulation:0.75;energyplus:0.75;grey-box:1.50;grey-box model:1.50;high-fidelity:0.75;language:0.75;library:0.75;matlab:0.75;3r2c:0.75;appl:0.75;combined:0.75;donnell:0.75;eng:0.75;full-order:0.75;gray-box:0.75;attention mechanism:0.75;autoencoder:0.75;classification:0.75;convolutional:0.75;data mining:0.75;data-driven:0.75;estimation:0.75;machine learning:0.75;national:0.75;neural network:0.75,greybox,thermal model;state-space;simplified;reduced-order;physics-based;thermal dynamics;rc;state-space models;estimation;high-fidelity;state-space model;rc model;rc models;library;grey-box;donnell;rc-model;national;mathematical;prediction model;energyplus;integrated;appl,greybox,appl,NM,NM,NM,NM,optimal_control;mathematical_programming,cost;carbon;iaq_infection,NM,optimal_control,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;mpc;operation performance analysis;performance monitoring,daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,,NM,,air_quality;air_temperature;environment;metering;occupancy,subhourly,preamble:116027S;preamble:350S;preamble:123109H;preamble:118456S;preamble:115908S;preamble:1min;preamble:300s;preamble:600s;preamble:900s;preamble:1200s;preamble:1500s;preamble:1800s;preamble:300s;preamble:24h;preamble:24h;preamble:12h;preamble:8h;preamble:6h;preamble:4h;preamble:3h;preamble:300s;preamble:300s;preamble:600s;preamble:900s;preamble:1200s;preamble:1500s;preamble:1800s;preamble:300s;preamble:300s;preamble:300s;preamble:1800s;preamble:600s;preamble:300s;preamble:900s;preamble:1800s;preamble:300s;preamble:600s;preamble:900s;preamble:300s;preamble:600s;preamble:900s;preamble:300s;preamble:600s;preamble:300s;preamble:1800s,deterministic;management;probabilistic;real-time;stochastic;via,electric_load;electric_use;occupancy;weather,daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model
10.1016_j.enbuild.2023.113403.json,building_model,blackbox,validated:0.75;combined:0.75;mathematical:0.75;novel:0.75;simplified:0.75;advanced:0.75;classification:0.75;convolutional:0.75;cov:0.75;deep learning:0.75;dnn:0.75;filtering:0.75;national:0.75;neural network:0.75;prediction model:0.75,greybox,simplified,NM,NM,NM,NM,NM,NM,NM,cost;iaq_infection,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;fdd;operation performance analysis;performance monitoring,daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,energy_use|infection_risk;infection_risk|thermal_comfort,energy_use|infection_risk,energy_use;infection_risk;thermal_comfort,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:950H;preamble:980S;preamble:323S;preamble:2022H;preamble:20029272H;preamble:245S;preamble:1327H;preamble:201S;preamble:0.25s;preamble:0.25s;preamble:3.5s;preamble:2.5s;preamble:3.0s;preamble:3.0s;preamble:2.5s;preamble:3.0s;preamble:10min;preamble:5h;preamble:1s;preamble:5min;preamble:3s;preamble:2h;preamble:1.5Hz;preamble:12751S;preamble:28.20029272H;preamble:5H;preamble:2017.30S;preamble:daily,adjust;deep learning;dynamically;initialize;intelligently;real-time;regular;stochastic;uncertainty;updated,electric_load;electric_use;occupancy;weather,daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model
10.1016_j.enbuild.2023.113435.json,building_model;occupancy_model,greybox;blackbox,co-simulation:0.75;contam:0.75;energyplus:0.75;python:0.75;trnsys:0.75;appl:0.75;combined:0.75;eng:0.75;integrated:0.75;mathematical:0.75;recursive:0.75;simplified:0.75;two-stage:0.75;zheng:0.75;zhou:0.75;advanced:0.75;data-driven:0.75;dnn:0.75;estimation:0.75;fault detection:0.75;forecasting:0.75;leveraging:0.75;machine learning:0.75;national:0.75;neural network:0.75,greybox,simplified,NM,NM,blackbox,estimation,NM,NM,NM,iaq_infection,NM,NM,NM,NM,NM,carbon,NM,NM,NM,NM,benchmarking;energy flexibility;fdd;mpc;occ;operation performance analysis;performance monitoring,annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,energy_use|thermal_comfort;energy_use|thermal_comfort|thermal_preference,energy_use|thermal_comfort,energy_use;thermal_comfort;thermal_preference,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:10S;preamble:938H;preamble:199H;preamble:56H;preamble:152S;preamble:1340S;preamble:3h;preamble:5min;preamble:5min;preamble:15min;preamble:2h;preamble:15min;preamble:15min;preamble:15min;preamble:daily;preamble:weekly;preamble:annual,adjust;feedback;management;occupancy;occupancy patterns;pre-defined;real-time;regular;schedule;scheduled;setpoints;stochastic;update;via,electric_load;electric_use;occupancy;operation_schedules;weather,annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,NM
10.1016_j.enbuild.2023.113436.json,building_model,whitebox;greybox;blackbox,black-box:1.50;black-box models:0.75;co-simulation:0.75;energy simulation:0.75;grey-box:1.50;language:0.75;library:0.75;validated:0.75;white-box:0.75;appl:0.75;arx:0.75;bayesian:1.50;combined:0.75;dispatch:0.75;eng:0.75;grey-box models:0.75;hybrid:0.75;advanced:0.75;ann:0.75;anomaly detection:0.75;autoencoder:0.75;bayesian inference:0.75;classification:0.75;cnn:0.75;convolutional:0.75;data mining:0.75,blackbox,advanced;fault detection;hybrid;cnn;developing;ml,NM,NM,NM,NM,NM,NM,optimal_control;reinforcement_learning,energy;carbon,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;fdd;mpc;operation performance analysis;performance monitoring;retrofit,annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,energy waste,False,preamble: ted and analyzed to optimize building energy use and reduce energy waste. a plenty of researchers have explored various techniques t,,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:104009H;preamble:107369H;preamble:111110H;preamble:111706S;preamble:364S;preamble:5S;preamble:110445H;preamble:97H;preamble:328H;preamble:2680S;preamble:10S;preamble:108164S;preamble:108633S;preamble:104128S;preamble:423H;preamble:115018S;preamble:210S;preamble:210S;preamble:210S;preamble:1990s;preamble:5min;preamble:5min;preamble:104009H;preamble:107369H;preamble:111110H;preamble:111706S;preamble:364S;preamble:5S;preamble:110445H;preamble:97H;preamble:328H;preamble:2680S;preamble:10S;preamble:108164S;preamble:108633S;preamble:104128S;preamble:423H;preamble:115018S;preamble:hourly;preamble:daily;preamble:annual,adjust;bayesian;data-model;deep learning;deterministic;explicit;feedback;management;multivariate;nature;occupancy;occupancy patterns;profile;quantile;real-time;setpoints;smart control;stochastic;uncertain;uncertainty;unsupervised;update;updated;updating;via,electric_load;electric_use;occupancy;weather,annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model
10.1016_j.enbuild.2023.113471.json,,whitebox;greybox;blackbox,co-simulation:0.75;control-oriented:1.50;energyplus:0.75;language:0.75;matlab:0.75;modelica:0.75;simulation model:0.75;simulink:0.75;appl:0.75;combined:0.75;eng:0.75;integrated:0.75;mathematical:0.75;novel:0.75;two-stage:0.75;ann:0.75;ann-based:0.75;developing:0.75;machine learning:0.75;ml:0.75;national:0.75;neural network:0.75;oak:0.75;prediction model:0.75,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;fdd;mpc;operation performance analysis;performance monitoring,daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;environment;hvac_signals;metering;occupancy;thermal_comfort,subhourly,preamble:273H;preamble:135H;preamble:46S;preamble:5min;preamble:1h;preamble:990h;preamble:110h;preamble:hourly,adjust;dynamically;feedback;get;initialization;management;occupancy;real-time;regular;schedule;uncertainty;via,electric_load;electric_use;occupancy;weather,daily;hourly;monthly;subhourly;yearly,subhourly,yes,NM
10.1016_j.enbuild.2023.113533.json,building_model,whitebox;greybox;blackbox,black-box:1.50;buhl:0.75;building simulations:0.75;crawley:0.75;energy simulation:0.75;energyplus:0.75;first-principles:0.75;fisher:0.75;glazer:0.75;grey-box:1.50;appl:0.75;combined:0.75;data center:0.75;hybrid:0.75;integrated:0.75;linear model:1.50;mathematical:0.75;novel:0.75;advanced:0.75;ann:0.75;bin method:0.75;classification:0.75;data-driven:0.75;estimation:0.75;linear regression:0.75;machine learning:0.75;multiclass:0.75,greybox;blackbox,simplified;reduced-order;energyplus;ice;ida;ida-ice;trnsys;rc;bin method;data-driven;thermal dynamics;neural network,NM,NM,NM,NM,NM,NM,optimal_control,demand_response;energy,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;operation performance analysis;performance monitoring;retrofit,5_min;annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,,NM,,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:148S;preamble:18H;preamble:10S;preamble:376S;preamble:104H;preamble:2528S;preamble:119598H;preamble:415H;preamble:5hr;preamble:5min;preamble:15min;preamble:148S;preamble:18H;preamble:10S;preamble:376S;preamble:104H;preamble:2528S;preamble:119598H;preamble:10.083H;preamble:hourly;preamble:daily;preamble:monthly;preamble:5-min;preamble:annual,management;nature;occupancy;probabilistic;profile;schedule;scheduled;setpoints;stochastic;time-series;uncertainty;via,electric_load;electric_use;internal_gains;occupancy;weather,5_min;annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model
10.1016_j.enbuild.2023.113552.json,building_model,whitebox;greybox;blackbox,energy simulation:0.75;energyplus:0.75;language:0.75;pure:0.75;purely:1.50;wisconsin-:0.75;combined:0.75;describe:0.75;integrated:0.75;novel:0.75;zhou:0.75;advanced:0.75;classification:0.75;linear regression:0.75;machine learning:0.75;pairwise:0.75;quantitative:0.75;regression:0.75;statistical:0.75,greybox,describe,NM,NM,NM,NM,NM,NM,reinforcement_learning;optimal_control,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;mpc;operation performance analysis;performance monitoring;retrofit,hourly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:119962H;preamble:112448H;preamble:104S;preamble:709S;preamble:28H;preamble:106864H;preamble:41H;preamble:783H;preamble:106326S;preamble:39H;preamble:106872S;preamble:607S;preamble:66min;preamble:8min;preamble:8min;preamble:2022.119962H;preamble:112448H;preamble:2018.1543179S;preamble:02.008S;preamble:09.003H;preamble:2020.106864H;preamble:03.013H;preamble:777.783H;preamble:2019.106326S;preamble:02.016H;preamble:2020.106872S,adjust;exploration;get;nature;uncertainty,electric_load;electric_use;occupancy;weather,hourly;subhourly;yearly,subhourly,yes,NM
10.1016_j.enbuild.2023.113584.json,building_model;occupancy_model,greybox;blackbox,ida:0.75;matlab:0.75;simulink:0.75;appl:0.75;combined:0.75;eng:0.75;filter:0.75;finite:0.75;hybrid:0.75;integrated:0.75;mathematical:0.75;novel:0.75;simplified:0.75;advanced:0.75;alpha:0.75;ann:0.75;ann-based:0.75;classification:0.75;cnn:0.75;cnns:0.75;convolutional:0.75;data mining:0.75;deep learning:0.75,greybox;blackbox,simplified;pooling,NM,NM,blackbox,neural network,NM,NM,NM,energy;iaq_infection,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;fdd;operation performance analysis;performance monitoring;retrofit,annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,,NM,,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:147S;preamble:669S;preamble:2009H;preamble:54S;preamble:6579H;preamble:258S;preamble:543S;preamble:740S;preamble:203S;preamble:483S;preamble:374S;preamble:12S;preamble:2010S;preamble:13S;preamble:2075S;preamble:868S;preamble:2015S;preamble:1120H;preamble:43H;preamble:2000s;preamble:0S;preamble:0S;preamble:0S;preamble:669S;preamble:6S;preamble:6579H;preamble:258S;preamble:740S;preamble:203S;preamble:2075S;preamble:868S;preamble:1120H;preamble:2020.3005908H;preamble:hourly;preamble:daily;preamble:annual,adjust;deep learning;feedback;iteration;management;multivariate;nature;profile;raw data;real-time;stochastic;time-series;timely;uncertain;uncertainty;via,electric_load;electric_use;occupancy;weather,annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model
10.1016_j.enbuild.2023.113624.json,building_model,whitebox;greybox;blackbox,2r2c:1.50;black-box:1.50;black-box models:0.75;energy simulation:0.75;grey-box:0.75;grey-box model:0.75;ice:0.75;ida:0.75;ida-ice:0.75;library:0.75;3r2c:0.75;appl:0.75;combined:0.75;describe:0.75;donnell:0.75;filter:1.50;finite:0.75;gray-box:0.75;data-driven:0.75;data-driven model:0.75;data-driven modeling:0.75;data-driven models:0.75;developing:0.75;estimation:0.75;fd:0.75;forecasting:0.75;kalman:0.75,greybox,grey-box;state-space;finite;state-space model;simplified;donnell;reduced-order;state space;estimation;fd;thermal dynamics;rc;rc model;data-driven;black-box;physical models;white-box;grey-box model;filter;kalman;forecasting;hybrid;physical model;thermal model;black-box models;grey-box models;neural network;recurrent;describe;state-space models;appl;time-series,NM,NM,NM,NM,NM,NM,optimal_control;heuristic_metaheuristic;mathematical_programming,iaq_infection;energy;carbon,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;fdd;mpc;operation performance analysis;performance monitoring,1_min;annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,,NM,,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:396H;preamble:190S;preamble:103H;preamble:1min;preamble:15min;preamble:10.8h;preamble:15min;preamble:1min;preamble:15min;preamble:24h;preamble:15min;preamble:24h;preamble:24h;preamble:24h;preamble:1min;preamble:15min;preamble:15min;preamble:6min;preamble:380s;preamble:15min;preamble:1min;preamble:15min;preamble:1min;preamble:15min;preamble:1min;preamble:15min;preamble:1min;preamble:15min;preamble:15min;preamble:04.062H;preamble:02.043S;preamble:04.055H;preamble:hourly;preamble:daily;preamble:weekly;preamble:monthly;preamble:1-min;preamble:annual;preamble:yearly,adjust;deterministic;explicit;management;occupancy;profile;regular;stochastic;time-series;update;updated;via,electric_load;electric_use;internal_gains;occupancy;weather,1_min;annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model
10.1016_j.enbuild.2023.113637.json,building_model;occupancy_model,greybox;blackbox,energy simulation:0.75;energyplus:0.75;library:0.75;openstudio:0.75;python:0.75;appl:0.75;combined:0.75;eng:0.75;hybrid:0.75;integrated:0.75;novel:0.75;state space:0.75;state-space:0.75;zheng:0.75;advanced:0.75;classification:0.75;data-driven:0.75;data-driven approach:0.75;deep learning:0.75;developing:0.75;dnn:0.75;estimation:0.75;forecasting:0.75;lstm:0.75,greybox,state-space,NM,NM,blackbox,estimation;forecasting,NM,NM,NM,NM,NM,NM,NM,NM,NM,energy;comfort,NM,NM,NM,NM,benchmarking;energy flexibility;mpc;occ;operation performance analysis;performance monitoring;retrofit,1_min;annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,energy waste,False,"preamble: r conditioning vacant areas, causing considerable amount of energy waste. to overcome this limitation, earlier studies investigated ",,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_temperature;environment;metering;occupancy,subhourly,preamble:10654S;preamble:619S;preamble:062013H;preamble:2017H;preamble:222S;preamble:1340S;preamble:221S;preamble:110225S;preamble:104128S;preamble:98H;preamble:111303S;preamble:30min;preamble:10min;preamble:10654S;preamble:619S;preamble:062013H;preamble:2017H;preamble:06.043S;preamble:2013.2247072S;preamble:221S;preamble:2020.110225S;preamble:104128S;preamble:98H;preamble:2021.111303S;preamble:daily;preamble:monthly;preamble:1-min;preamble:annual,adjust;deep learning;exploration;feedback;initialize;management;multivariate;nature;occupancy;occupancy pattern;occupancy patterns;pre-defined;profile;q-values;real-time;regular;replay;schedule;time-series;uncertainty;unsupervised;update;updated;updating;via,electric_load;electric_use;occupancy;weather,1_min;annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,NM
10.1016_j.enbuild.2023.113658.json,building_model,greybox;blackbox,black-box:1.50;building simulations:0.75;co-simulation:0.75;energyplus:0.75;python:0.75;simulation model:0.75;validated:0.75;appl:0.75;combined:0.75;describe:0.75;discrete-time:0.75;eng:0.75;hybrid:0.75;integrated:0.75;mathematical:0.75;novel:0.75;ann:0.75;classification:0.75;developing:0.75;estimation:0.75;ml:0.75;mlp:0.75;national:0.75;neural network:0.75;perceptron:0.75;qatar:0.75,greybox,thermal model;energyplus;ann;novel;describe;developing,NM,NM,NM,NM,NM,NM,optimal_control;mathematical_programming,cost,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;mpc;operation performance analysis;performance monitoring;retrofit,annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,,NM,,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:3766S;preamble:505S;preamble:24h;preamble:1970s;preamble:1980s;preamble:24h;preamble:24h;preamble:10min;preamble:hourly;preamble:daily;preamble:weekly;preamble:annual;preamble:yearly,exploration;intelligently;management;nature;occupancy;profile;programmed;real-time;regular;schedule;scheduled;setpoints;stochastic;time-series;via,electric_load;electric_use;internal_gains;occupancy;weather,annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,NM
10.1016_j.enbuild.2023.113681.json,building_model,greybox;blackbox,co-simulation:0.75;appl:0.75;combined:0.75;convers:0.75;eng:0.75;hybrid:0.75;integrated:0.75;zheng:0.75;advanced:0.75;classification:0.75;data mining:0.75;data-driven:0.75;deep learning:0.75;developing:0.75;estimation:0.75;f1-score:0.75;fd:0.75;filtering:0.75,NM,NM,NM,NM,NM,NM,NM,NM,optimal_control,comfort,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;operation performance analysis;performance monitoring,daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;environment;hvac_signals;metering;occupancy;thermal_comfort,subhourly,preamble:50S;preamble:89S;preamble:392S;preamble:182S;preamble:324H;preamble:729H;preamble:110551H;preamble:02.032S;preamble:03.053S;preamble:04.005S;preamble:08.007S;preamble:03.045H;preamble:2017.1288450H;preamble:2020.110551H;preamble:daily;preamble:monthly,adjust;ai-powered;deep learning;exploration;fuzziness;management;nature;occupancy;uncertainty;updated,electric_load;electric_use;occupancy;weather,daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model
